Household_ID,Region,Households_Type,Race,nPeople,nChildren,nOld,Males,Females,Income,PubTrans
13137,65,HW_O,White,2,0,2,0,2,NO,No
13138,45,SP,White,5,4,0,3,2,NO,No
13139,18,HW,White,5,3,0,3,2,POV,No
13140,38,A,White,1,0,0,1,0,NO,No
13141,59,AL_O,Black,1,0,0,0,1,NO,No
13142,8,AL_O,White,1,0,0,0,1,NO,No
13143,53,HW,White,5,3,0,3,2,NO,No
13144,24,A,White,1,0,0,1,0,NO,No
13145,66,A,White,1,0,0,0,1,NO,No
13146,49,R,White,5,0,0,2,3,NO,No
13147,9,SP,White,3,2,0,2,1,NO,Yes
13148,45,AL_O,White,1,0,0,1,0,POV,No
13149,46,SP,White,2,1,0,2,0,NO,No
13150,45,HW,White,5,3,0,3,2,NO,No
13151,21,SP,White,4,3,0,0,4,NO,No
13152,4,HW,White,4,2,0,3,1,NO,No
13153,59,HW_O,White,2,0,2,1,1,NO,No
13154,9,HW,White,4,2,0,2,2,NO,No
13155,13,AL_O,White,1,0,0,0,1,NO,No
13156,65,HW_O,Hispanic,2,0,2,1,1,NO,No
13157,69,SP,White,3,2,0,2,1,POV,Yes
13158,18,R,Hispanic,3,0,0,2,1,POV,No
13159,9,R,White,6,0,0,2,4,NO,Yes
13160,52,SP,Black,2,1,0,1,1,NO,No
13161,22,SP,White,5,4,0,2,3,NO,No
13162,38,SP,White,3,2,0,1,2,NO,No
13163,70,A,White,1,0,0,0,1,NO,No
13164,37,HW,White,4,2,0,2,2,NO,No
13165,25,SP,White,3,2,0,2,1,NO,No
13166,32,A,White,1,0,0,0,1,NO,No
13167,16,A,White,1,0,0,0,1,POV,No
13168,38,A,White,1,0,0,1,0,POV,No
13169,65,HW,White,4,2,0,2,2,NO,No
13170,10,HW,White,3,1,0,2,1,NO,No
13171,1,SP,White,2,1,0,1,1,NO,No
13172,39,HW,White,5,3,0,3,2,NO,No
13173,1,SP,White,3,2,0,2,1,NO,No
13174,54,SP,White,4,3,0,1,3,NO,No
13175,33,AL_O,White,1,0,0,0,1,NO,No
13176,59,SP,White,2,1,0,0,2,NO,No
13177,16,HW_O,White,2,0,2,1,1,POV,Yes
13178,7,AL_O,White,1,0,0,0,1,NO,No
13179,2,SP,White,4,3,0,2,2,NO,No
13180,33,HW,White,3,1,0,2,1,NO,No
13181,28,A,White,1,0,0,0,1,POV,Yes
13182,26,SP,White,4,3,0,4,0,NO,No
13183,6,HW,Black,4,2,0,2,2,NO,Yes
13184,24,SP,White,3,2,0,2,1,NO,No
13185,24,HW,Hispanic,3,1,0,2,1,NO,No
13186,69,HW,Asian,4,2,0,2,2,POV,No
13187,36,A,White,1,0,0,1,0,POV,Yes
13188,1,HW,White,3,1,0,1,2,POV,No
13189,66,HW_O,White,2,0,2,0,2,NO,No
13190,31,A,Other,1,0,0,1,0,POV,No
13191,54,AL_O,White,1,0,0,1,0,NO,No
13192,25,Fam_O,White,3,0,1,2,1,NO,No
13193,42,A,Asian,1,0,0,1,0,NO,No
13194,42,A,White,1,0,0,1,0,NO,No
13195,70,AL_O,Asian,1,0,0,1,0,NO,No
13196,69,HW,Hispanic,3,1,0,2,1,POV,No
13197,54,SP,White,3,2,0,1,2,NO,No
13198,4,HW,White,6,4,0,2,4,NO,Yes
13199,52,A,Hispanic,1,0,0,1,0,NO,No
13200,56,A,White,1,0,0,0,1,NO,No
13201,53,SP,White,2,1,0,2,0,NO,No
13202,52,HW,Black,3,1,0,1,2,NO,No
13203,53,HW_O,White,2,0,2,1,1,NO,No
13204,63,HW,Black,4,2,0,1,3,NO,No
13205,27,HW,Black,3,1,0,2,1,NO,No
13206,69,A,Asian,1,0,0,0,1,POV,Yes
13207,54,HW_O,White,2,0,2,1,1,NO,No
13208,46,HW_O,White,2,0,2,2,0,NO,No
13209,1,HW,White,4,2,0,2,2,NO,No
13210,56,SP,Hispanic,3,2,0,2,1,NO,No
13211,61,HW_O,White,2,0,2,1,1,NO,No
13212,63,HW,White,4,2,0,3,1,NO,No
13213,19,R,Black,3,0,0,2,1,NO,No
13214,47,AL_O,Hispanic,1,0,0,1,0,POV,No
13215,53,R,White,2,0,0,2,0,NO,No
13216,25,AL_O,White,1,0,0,0,1,NO,No
13217,13,AL_O,White,1,0,0,1,0,NO,No
13218,4,A,White,1,0,0,1,0,NO,No
13219,25,SP,Hispanic,3,2,0,3,0,NO,No
13220,51,HW_O,White,2,0,2,2,0,NO,No
13221,56,SP,Hispanic,2,1,0,0,2,NO,No
13222,28,R,White,4,0,0,2,2,NO,No
13223,68,SP,White,2,1,0,1,1,NO,No
13224,18,A,White,1,0,0,1,0,NO,No
13225,54,HW_O,White,2,0,2,0,2,NO,No
13226,4,SP,White,2,1,0,1,1,POV,No
13227,1,R,Asian,4,0,0,1,3,NO,No
13228,56,A,Black,1,0,0,1,0,NO,Yes
13229,41,A,White,1,0,0,1,0,NO,No
13230,48,A,Hispanic,1,0,0,0,1,POV,No
13231,32,AL_O,White,1,0,0,1,0,NO,Yes
13232,70,R,White,4,0,0,3,1,NO,No
13233,53,HW,Black,3,1,0,2,1,NO,No
13234,70,A,White,1,0,0,1,0,NO,No
13235,56,HW_O,White,2,0,2,0,2,NO,No
13236,48,HW_O,White,2,0,2,1,1,NO,No
13237,52,HW_O,White,2,0,2,2,0,NO,No
13238,16,SP,White,3,2,0,3,0,POV,Yes
13239,33,HW,White,4,2,0,2,2,NO,Yes
13240,66,A,Hispanic,1,0,0,0,1,NO,No
13241,17,SP,White,2,1,0,2,0,POV,No
13242,53,HW,White,4,2,0,1,3,POV,No
13243,19,HW_O,Black,2,0,2,0,2,NO,No
13244,51,A,White,1,0,0,0,1,NO,No
13245,67,R,White,2,0,0,0,2,NO,No
13246,51,HW_O,Other,2,0,2,0,2,NO,No
13247,28,HW_O,White,2,0,2,1,1,NO,No
13248,51,A,White,1,0,0,1,0,NO,No
13249,9,A,White,1,0,0,1,0,NO,Yes
13250,16,SP,White,2,1,0,1,1,NO,No
13251,4,HW_O,White,2,0,2,2,0,POV,No
13252,70,AL_O,White,1,0,0,0,1,NO,No
13253,70,SP,White,2,1,0,2,0,NO,No
13254,56,A,Hispanic,1,0,0,0,1,NO,No
13255,22,AL_O,White,1,0,0,0,1,NO,No
13256,9,A,White,1,0,0,1,0,NO,No
13257,16,AL_O,Asian,1,0,0,0,1,NO,No
13258,13,SP,Black,3,2,0,0,3,NO,No
13259,4,AL_O,White,1,0,0,0,1,NO,No
13260,6,HW_O,Asian,2,0,2,1,1,NO,No
13261,20,HW,White,3,1,0,2,1,NO,No
13262,52,SP,Black,3,2,0,2,1,NO,No
13263,34,HW,White,3,1,0,1,2,POV,No
13264,6,A,White,1,0,0,1,0,NO,No
13265,45,AL_O,White,1,0,0,0,1,NO,No
13266,1,SP,White,2,1,0,1,1,POV,No
13267,58,HW_O,White,2,0,2,1,1,POV,No
13268,57,HW_O,Hispanic,2,0,2,0,2,NO,No
13269,59,HW,White,3,1,0,2,1,NO,No
13270,60,HW_O,White,2,0,2,2,0,NO,No
13271,25,R,White,5,0,0,1,4,NO,No
13272,63,R,White,4,0,0,2,2,NO,No
13273,16,HW_O,Asian,2,0,2,1,1,POV,No
13274,11,A,Asian,1,0,0,0,1,NO,Yes
13275,69,HW,Asian,4,2,0,1,3,POV,No
13276,32,A,Hispanic,1,0,0,0,1,NO,No
13277,64,SP,Hispanic,2,1,0,1,1,NO,No
13278,62,SP,White,4,3,0,2,2,POV,No
13279,63,A,White,1,0,0,1,0,NO,No
13280,42,HW,Asian,5,3,0,2,3,POV,No
13281,53,HW,White,5,3,0,2,3,POV,No
13282,50,HW,White,5,3,0,2,3,NO,No
13283,13,A,Asian,1,0,0,0,1,NO,No
13284,18,A,White,1,0,0,0,1,POV,No
13285,63,SP,White,2,1,0,0,2,NO,No
13286,33,HW,White,4,2,0,2,2,POV,Yes
13287,16,A,Asian,1,0,0,0,1,POV,Yes
13288,65,SP,White,2,1,0,2,0,NO,No
13289,1,A,White,1,0,0,1,0,POV,No
13290,39,HW,White,3,1,0,1,2,NO,No
13291,31,HW_O,White,2,0,2,2,0,NO,No
13292,18,HW_O,Asian,2,0,2,1,1,POV,No
13293,13,HW,White,4,2,0,2,2,POV,No
13294,4,A,White,1,0,0,1,0,NO,No
13295,68,HW,White,4,2,0,3,1,NO,No
13296,31,HW_O,White,2,0,2,1,1,NO,Yes
13297,55,R,Hispanic,4,0,0,3,1,NO,No
13298,16,HW,Black,3,1,0,2,1,POV,Yes
13299,67,R,White,6,0,0,2,4,NO,No
13300,36,A,White,1,0,0,0,1,NO,No
13301,1,HW,White,4,2,0,2,2,POV,Yes
13302,2,AL_O,White,1,0,0,0,1,NO,No
13303,14,R,White,3,0,0,2,1,POV,No
13304,61,A,White,1,0,0,1,0,NO,No
13305,18,HW,White,4,2,0,2,2,POV,No
13306,8,HW,White,6,4,0,3,3,NO,No
13307,54,A,White,1,0,0,1,0,POV,No
13308,1,SP,White,3,2,0,3,0,NO,No
13309,26,R,Hispanic,6,0,0,3,3,NO,No
13310,51,A,Asian,1,0,0,0,1,NO,No
13311,70,HW,White,3,1,0,2,1,NO,No
13312,47,SP,White,2,1,0,0,2,NO,No
13313,30,HW_O,Hispanic,2,0,2,2,0,NO,No
13314,13,HW_O,White,2,0,2,1,1,POV,No
13315,59,A,White,1,0,0,1,0,NO,No
13316,50,HW,Black,3,1,0,2,1,NO,No
13317,52,SP,White,2,1,0,1,1,NO,No
13318,64,A,Hispanic,1,0,0,1,0,NO,No
13319,28,HW_O,Black,2,0,2,0,2,NO,Yes
13320,7,SP,White,4,3,0,2,2,NO,No
13321,15,HW,White,3,1,0,1,2,POV,No
13322,11,HW_O,White,2,0,2,0,2,NO,No
13323,70,HW,Multirace,3,1,0,1,2,NO,No
13324,1,AL_O,Asian,1,0,0,1,0,POV,No
13325,66,HW,White,3,1,0,1,2,NO,No
13326,42,HW,White,3,1,0,2,1,NO,No
13327,2,HW,White,4,2,0,2,2,POV,No
13328,28,A,Hispanic,1,0,0,1,0,NO,No
13329,54,R,Asian,6,0,0,3,3,NO,No
13330,1,R,White,2,0,0,0,2,POV,No
13331,16,HW,Asian,3,1,0,1,2,NO,No
13332,56,SP,White,3,2,0,1,2,NO,No
13333,17,HW,Asian,4,2,0,2,2,NO,No
13334,54,AL_O,White,1,0,0,1,0,NO,No
13335,45,Fam_O,White,3,0,1,1,2,NO,No
13336,57,A,Black,1,0,0,0,1,NO,No
13337,22,A,White,1,0,0,1,0,NO,No
13338,1,A,Asian,1,0,0,0,1,NO,No
13339,42,SP,White,4,3,0,0,4,NO,No
13340,59,A,Black,1,0,0,1,0,POV,No
13341,47,Fam_O,Multirace,3,0,1,1,2,NO,No
13342,34,A,White,1,0,0,0,1,NO,No
13343,30,SP,Hispanic,2,1,0,2,0,NO,No
13344,64,AL_O,White,1,0,0,1,0,POV,No
13345,68,HW_O,White,2,0,2,0,2,POV,Yes
13346,65,HW_O,White,2,0,2,2,0,NO,No
13347,40,A,White,1,0,0,0,1,NO,No
13348,4,HW,Asian,4,2,0,1,3,NO,Yes
13349,33,R,Hispanic,6,0,0,4,2,POV,No
13350,60,HW_O,White,2,0,2,2,0,NO,No
13351,3,AL_O,White,1,0,0,1,0,POV,No
13352,14,AL_O,White,1,0,0,1,0,NO,No
13353,33,SP,White,3,2,0,3,0,NO,Yes
13354,23,R,White,6,0,0,3,3,NO,Yes
13355,70,A,White,1,0,0,1,0,NO,No
13356,38,HW,White,4,2,0,2,2,POV,No
13357,8,A,White,1,0,0,0,1,NO,No
13358,54,HW,White,4,2,0,2,2,NO,No
13359,67,A,Hispanic,1,0,0,1,0,NO,No
13360,1,A,Asian,1,0,0,0,1,NO,No
13361,16,HW,White,3,1,0,1,2,POV,No
13362,63,A,White,1,0,0,0,1,NO,No
13363,60,R,White,3,0,0,2,1,NO,No
13364,44,R,White,6,0,0,3,3,NO,Yes
13365,12,HW,White,5,3,0,3,2,POV,No
13366,14,SP,Asian,2,1,0,0,2,NO,No
13367,65,A,White,1,0,0,0,1,NO,No
13368,53,SP,Black,4,3,0,1,3,NO,No
13369,3,A,White,1,0,0,1,0,NO,No
13370,3,SP,White,4,3,0,2,2,NO,No
13371,1,SP,White,3,2,0,2,1,NO,No
13372,4,HW,White,3,1,0,2,1,NO,No
13373,6,SP,Multirace,3,2,0,2,1,NO,No
13374,70,HW,Asian,4,2,0,2,2,NO,No
13375,44,A,White,1,0,0,1,0,NO,No
13376,69,HW,Asian,5,3,0,4,1,POV,No
13377,40,HW,White,3,1,0,2,1,NO,No
13378,11,HW_O,Asian,2,0,2,1,1,NO,No
13379,38,R,White,6,0,0,2,4,NO,No
13380,27,HW_O,White,2,0,2,1,1,NO,No
13381,52,SP,Multirace,2,1,0,2,0,NO,No
13382,11,A,White,1,0,0,1,0,NO,Yes
13383,26,A,White,1,0,0,1,0,NO,No
13384,7,R,White,6,0,0,1,5,NO,No
13385,61,A,Hispanic,1,0,0,0,1,NO,No
13386,54,SP,White,3,2,0,2,1,NO,No
13387,1,HW_O,White,2,0,2,1,1,NO,No
13388,3,Fam_O,Asian,3,0,1,2,1,NO,No
13389,40,AL_O,White,1,0,0,1,0,NO,No
13390,43,SP,White,3,2,0,1,2,NO,No
13391,17,SP,White,2,1,0,0,2,POV,No
13392,25,SP,White,2,1,0,1,1,NO,No
13393,26,R,White,3,0,0,1,2,NO,No
13394,56,SP,White,2,1,0,1,1,NO,No
13395,52,HW_O,Hispanic,2,0,2,0,2,NO,No
13396,13,HW_O,Asian,2,0,2,2,0,NO,Yes
13397,21,HW,White,3,1,0,2,1,NO,No
13398,19,AL_O,White,1,0,0,0,1,NO,No
13399,57,SP,White,4,3,0,2,2,POV,No
13400,44,HW,White,4,2,0,3,1,NO,Yes
13401,56,HW,Black,4,2,0,1,3,NO,No
13402,18,R,White,4,0,0,1,3,POV,No
13403,22,HW,White,4,2,0,1,3,NO,No
13404,9,HW,White,3,1,0,2,1,NO,No
13405,62,SP,White,3,2,0,2,1,NO,No
13406,70,HW_O,White,2,0,2,1,1,NO,No
13407,32,HW,White,5,3,0,3,2,NO,No
13408,24,R,White,3,0,0,1,2,NO,No
13409,7,AL_O,White,1,0,0,0,1,NO,No
13410,57,AL_O,Black,1,0,0,1,0,POV,No
13411,25,A,White,1,0,0,0,1,NO,No
13412,21,A,White,1,0,0,1,0,NO,No
13413,4,R,White,3,0,0,2,1,POV,No
13414,42,R,White,6,0,0,0,6,NO,No
13415,56,HW,Multirace,3,1,0,2,1,NO,No
13416,70,R,White,5,0,0,3,2,POV,No
13417,50,A,White,1,0,0,1,0,NO,No
13418,48,HW,White,3,1,0,2,1,NO,No
13419,59,Fam_O,White,3,0,1,2,1,NO,No
13420,66,AL_O,White,1,0,0,1,0,NO,No
13421,20,SP,Hispanic,2,1,0,0,2,NO,No
13422,60,HW,White,5,3,0,2,3,NO,No
13423,63,A,White,1,0,0,0,1,NO,Yes
13424,39,SP,White,3,2,0,1,2,NO,No
13425,66,A,White,1,0,0,0,1,NO,No
13426,47,R,Hispanic,5,0,0,3,2,NO,No
13427,54,A,White,1,0,0,0,1,NO,No
13428,4,AL_O,White,1,0,0,1,0,NO,No
13429,66,AL_O,White,1,0,0,0,1,NO,No
13430,16,A,Black,1,0,0,0,1,NO,Yes
13431,31,A,White,1,0,0,1,0,NO,No
13432,62,HW_O,White,2,0,2,0,2,NO,No
13433,56,SP,White,4,3,0,2,2,NO,No
13434,43,HW,White,3,1,0,1,2,POV,No
13435,42,HW_O,White,2,0,2,2,0,NO,No
13436,65,SP,White,3,2,0,1,2,NO,No
13437,51,SP,White,2,1,0,0,2,NO,No
13438,47,AL_O,White,1,0,0,1,0,NO,No
13439,40,HW,White,4,2,0,1,3,NO,No
13440,1,HW,White,4,2,0,2,2,NO,No
13441,63,HW,White,3,1,0,1,2,NO,No
13442,2,R,White,4,0,0,2,2,NO,No
13443,3,AL_O,Asian,1,0,0,1,0,POV,No
13444,57,HW,White,4,2,0,2,2,POV,No
13445,63,SP,White,4,3,0,1,3,NO,No
13446,14,HW,Hispanic,3,1,0,1,2,POV,No
13447,1,SP,White,3,2,0,2,1,NO,No
13448,25,HW,White,3,1,0,2,1,NO,No
13449,49,A,White,1,0,0,1,0,NO,No
13450,26,AL_O,White,1,0,0,1,0,NO,No
13451,19,HW_O,White,2,0,2,1,1,POV,No
13452,67,HW,Asian,4,2,0,1,3,NO,No
13453,67,HW,White,4,2,0,2,2,NO,No
13454,69,HW,White,4,2,0,1,3,POV,No
13455,60,HW,Hispanic,5,3,0,3,2,NO,Yes
13456,14,HW,White,3,1,0,1,2,NO,No
13457,70,SP,White,3,2,0,0,3,NO,No
13458,32,A,Black,1,0,0,1,0,NO,No
13459,66,SP,White,2,1,0,2,0,NO,No
13460,12,A,White,1,0,0,1,0,NO,No
13461,56,SP,White,2,1,0,0,2,NO,No
13462,60,HW,White,4,2,0,3,1,NO,No
13463,6,HW_O,White,2,0,2,0,2,NO,No
13464,70,A,White,1,0,0,0,1,NO,No
13465,3,SP,Asian,2,1,0,2,0,NO,No
13466,34,Fam_O,Black,3,0,1,1,2,NO,No
13467,11,R,Black,4,0,0,2,2,NO,No
13468,18,HW,White,4,2,0,2,2,NO,No
13469,11,HW_O,White,2,0,2,0,2,NO,No
13470,39,SP,White,3,2,0,2,1,NO,No
13471,70,A,Hispanic,1,0,0,0,1,NO,No
13472,49,Fam_O,Multirace,3,0,1,2,1,NO,No
13473,2,HW,Asian,4,2,0,2,2,POV,No
13474,36,A,White,1,0,0,1,0,NO,No
13475,55,SP,White,5,4,0,2,3,NO,No
13476,13,R,White,5,0,0,5,0,NO,No
13477,44,AL_O,White,1,0,0,1,0,POV,No
13478,2,R,White,3,0,0,1,2,NO,No
13479,13,HW,Asian,3,1,0,1,2,POV,No
13480,69,A,Asian,1,0,0,0,1,POV,No
13481,2,HW_O,White,2,0,2,2,0,POV,No
13482,64,SP,White,3,2,0,1,2,POV,No
13483,4,HW,White,6,4,0,4,2,POV,No
13484,2,A,White,1,0,0,1,0,NO,No
13485,1,HW,White,4,2,0,2,2,NO,No
13486,2,HW_O,Asian,2,0,2,2,0,NO,No
13487,35,HW_O,White,2,0,2,2,0,NO,No
13488,56,AL_O,White,1,0,0,0,1,NO,No
13489,70,R,White,6,0,0,5,1,POV,No
13490,53,A,White,1,0,0,0,1,NO,No
13491,31,HW_O,White,2,0,2,1,1,POV,No
13492,1,HW,White,4,2,0,1,3,NO,No
13493,22,HW_O,Multirace,2,0,2,1,1,NO,No
13494,1,HW,White,4,2,0,2,2,NO,No
13495,32,HW_O,White,2,0,2,1,1,POV,Yes
13496,70,R,Asian,5,0,0,2,3,NO,Yes
13497,14,HW,White,3,1,0,2,1,NO,No
13498,70,HW_O,Asian,2,0,2,1,1,NO,No
13499,2,A,White,1,0,0,0,1,NO,No
13500,43,AL_O,White,1,0,0,1,0,NO,No
13501,12,HW_O,White,2,0,2,1,1,POV,No
13502,51,A,White,1,0,0,1,0,NO,No
13503,38,A,White,1,0,0,0,1,NO,No
13504,61,A,White,1,0,0,0,1,NO,No
13505,19,R,Black,2,0,0,2,0,NO,No
13506,13,HW_O,Asian,2,0,2,0,2,POV,No
13507,64,SP,Hispanic,2,1,0,0,2,POV,No
13508,8,R,White,3,0,0,1,2,NO,No
13509,38,A,White,1,0,0,0,1,NO,No
13510,11,HW,White,5,3,0,2,3,NO,No
13511,45,AL_O,White,1,0,0,0,1,NO,No
13512,2,HW,White,5,3,0,2,3,NO,No
13513,65,HW,White,4,2,0,2,2,NO,No
13514,36,HW,White,3,1,0,1,2,NO,No
13515,69,A,Asian,1,0,0,1,0,POV,No
13516,47,SP,White,2,1,0,1,1,NO,No
13517,30,A,Black,1,0,0,1,0,NO,No
13518,37,AL_O,Hispanic,1,0,0,0,1,POV,No
13519,19,AL_O,White,1,0,0,0,1,NO,No
13520,41,HW_O,White,2,0,2,1,1,NO,No
13521,3,AL_O,Asian,1,0,0,0,1,POV,No
13522,40,A,White,1,0,0,0,1,POV,Yes
13523,66,A,Hispanic,1,0,0,1,0,NO,No
13524,43,SP,White,2,1,0,0,2,NO,No
13525,2,AL_O,White,1,0,0,0,1,POV,No
13526,19,SP,Black,3,2,0,2,1,NO,Yes
13527,57,R,White,4,0,0,2,2,NO,No
13528,27,SP,Hispanic,2,1,0,1,1,NO,No
13529,60,HW,White,3,1,0,1,2,NO,No
13530,57,A,Black,1,0,0,0,1,NO,No
13531,33,R,White,5,0,0,3,2,NO,No
13532,68,AL_O,Asian,1,0,0,0,1,NO,Yes
13533,64,HW_O,Hispanic,2,0,2,1,1,POV,No
13534,58,A,White,1,0,0,0,1,NO,No
13535,25,A,Hispanic,1,0,0,0,1,NO,No
13536,17,R,Asian,5,0,0,1,4,POV,No
13537,18,AL_O,Asian,1,0,0,0,1,NO,No
13538,4,R,White,3,0,0,1,2,NO,No
13539,22,A,White,1,0,0,0,1,NO,No
13540,1,R,Asian,2,0,0,2,0,NO,No
13541,28,A,White,1,0,0,0,1,NO,No
13542,7,R,White,4,0,0,3,1,NO,No
13543,62,AL_O,Hispanic,1,0,0,1,0,POV,No
13544,1,HW,White,4,2,0,2,2,NO,No
13545,67,SP,White,2,1,0,1,1,NO,No
13546,56,A,White,1,0,0,0,1,NO,No
13547,43,AL_O,White,1,0,0,0,1,NO,No
13548,42,HW,Black,3,1,0,2,1,NO,No
13549,63,SP,White,3,2,0,1,2,NO,Yes
13550,63,AL_O,White,1,0,0,1,0,NO,No
13551,60,HW_O,White,2,0,2,1,1,POV,No
13552,56,HW,Hispanic,4,2,0,3,1,NO,No
13553,61,HW,White,3,1,0,2,1,NO,No
13554,3,SP,White,3,2,0,1,2,NO,No
13555,54,R,White,2,0,0,0,2,NO,No
13556,43,SP,Hispanic,2,1,0,1,1,POV,No
13557,13,A,Black,1,0,0,0,1,POV,No
13558,60,HW,Hispanic,3,1,0,1,2,POV,Yes
13559,52,HW_O,White,2,0,2,2,0,NO,No
13560,61,HW,Hispanic,5,3,0,3,2,NO,No
13561,38,A,White,1,0,0,1,0,NO,No
13562,66,HW_O,White,2,0,2,2,0,NO,No
13563,13,R,White,3,0,0,1,2,POV,No
13564,47,HW_O,White,2,0,2,1,1,POV,No
13565,2,SP,White,2,1,0,2,0,POV,No
13566,3,R,White,5,0,0,3,2,POV,No
13567,16,HW_O,White,2,0,2,0,2,NO,No
13568,46,HW,White,3,1,0,2,1,POV,No
13569,70,A,White,1,0,0,1,0,NO,No
13570,18,A,Asian,1,0,0,0,1,NO,No
13571,38,R,White,5,0,0,3,2,POV,No
13572,60,HW,Multirace,3,1,0,2,1,NO,No
13573,52,HW,White,3,1,0,1,2,NO,Yes
13574,65,A,White,1,0,0,1,0,NO,No
13575,58,R,White,2,0,0,1,1,NO,No
13576,11,AL_O,White,1,0,0,0,1,NO,Yes
13577,1,HW,White,3,1,0,2,1,NO,No
13578,22,R,White,3,0,0,2,1,NO,No
13579,54,SP,Hispanic,2,1,0,2,0,NO,No
13580,41,R,White,2,0,0,1,1,NO,No
13581,70,SP,White,5,4,0,4,1,NO,No
13582,2,AL_O,White,1,0,0,1,0,POV,No
13583,43,HW_O,White,2,0,2,1,1,NO,No
13584,14,SP,Asian,2,1,0,1,1,POV,No
13585,6,A,Black,1,0,0,1,0,NO,No
13586,41,SP,White,2,1,0,2,0,NO,Yes
13587,4,HW,White,4,2,0,1,3,NO,Yes
13588,56,SP,White,4,3,0,2,2,NO,Yes
13589,38,HW,White,3,1,0,2,1,NO,No
13590,70,R,White,2,0,0,2,0,NO,No
13591,53,AL_O,White,1,0,0,0,1,NO,No
13592,32,A,White,1,0,0,1,0,NO,Yes
13593,70,SP,White,3,2,0,2,1,NO,Yes
13594,1,A,Asian,1,0,0,1,0,NO,No
13595,41,SP,White,3,2,0,2,1,NO,No
13596,17,A,White,1,0,0,0,1,POV,No
13597,36,A,White,1,0,0,0,1,POV,No
13598,34,HW_O,White,2,0,2,2,0,NO,No
13599,44,AL_O,White,1,0,0,0,1,NO,No
13600,42,HW_O,White,2,0,2,1,1,NO,No
13601,53,SP,White,2,1,0,0,2,NO,No
13602,68,SP,Asian,3,2,0,2,1,NO,No
13603,70,HW,White,4,2,0,1,3,NO,No
13604,14,HW,Asian,3,1,0,2,1,POV,No
13605,42,HW_O,White,2,0,2,1,1,NO,No
13606,46,HW,White,4,2,0,2,2,NO,No
13607,1,AL_O,White,1,0,0,1,0,NO,Yes
13608,17,A,White,1,0,0,1,0,POV,No
13609,29,SP,White,3,2,0,0,3,NO,No
13610,8,HW,White,4,2,0,2,2,NO,No
13611,1,A,White,1,0,0,1,0,NO,No
13612,56,HW,White,6,4,0,3,3,NO,No
13613,30,HW_O,White,2,0,2,0,2,POV,No
13614,60,HW,White,4,2,0,2,2,NO,No
13615,56,SP,White,2,1,0,0,2,NO,No
13616,56,A,White,1,0,0,0,1,NO,No
13617,40,HW,White,5,3,0,3,2,NO,No
13618,35,AL_O,White,1,0,0,0,1,NO,No
13619,55,HW_O,White,2,0,2,0,2,NO,No
13620,9,SP,White,2,1,0,0,2,NO,No
13621,32,R,White,5,0,0,1,4,POV,No
13622,14,HW,White,5,3,0,3,2,POV,Yes
13623,70,HW_O,Hispanic,2,0,2,1,1,POV,No
13624,29,A,White,1,0,0,1,0,NO,No
13625,70,A,White,1,0,0,0,1,NO,No
13626,18,A,White,1,0,0,0,1,POV,No
13627,14,A,White,1,0,0,0,1,POV,No
13628,38,A,White,1,0,0,1,0,NO,No
13629,55,SP,White,3,2,0,3,0,NO,No
13630,70,AL_O,White,1,0,0,0,1,POV,No
13631,17,HW_O,White,2,0,2,0,2,POV,No
13632,66,A,White,1,0,0,0,1,NO,No
13633,4,A,White,1,0,0,0,1,NO,No
13634,35,SP,Hispanic,3,2,0,2,1,NO,No
13635,1,A,White,1,0,0,1,0,NO,No
13636,32,SP,Hispanic,2,1,0,0,2,NO,No
13637,22,Fam_O,White,3,0,1,2,1,NO,No
13638,2,R,White,3,0,0,1,2,POV,No
13639,61,R,White,6,0,0,2,4,NO,No
13640,27,HW_O,White,2,0,2,1,1,NO,No
13641,8,HW,White,3,1,0,2,1,NO,No
13642,16,SP,Black,4,3,0,2,2,POV,Yes
13643,2,R,White,3,0,0,2,1,NO,No
13644,2,AL_O,White,1,0,0,1,0,POV,No
13645,25,SP,White,3,2,0,3,0,NO,No
13646,9,HW,White,3,1,0,1,2,NO,No
13647,28,A,Black,1,0,0,0,1,NO,Yes
13648,20,SP,White,2,1,0,1,1,NO,No
13649,53,SP,White,3,2,0,1,2,NO,No
13650,8,HW,White,4,2,0,1,3,POV,No
13651,1,SP,White,2,1,0,0,2,POV,No
13652,52,A,Multirace,1,0,0,1,0,NO,No
13653,63,A,White,1,0,0,0,1,NO,No
13654,43,R,White,6,0,0,4,2,NO,No
13655,52,HW_O,Hispanic,2,0,2,2,0,NO,No
13656,62,HW_O,White,2,0,2,1,1,NO,No
13657,20,SP,White,3,2,0,1,2,NO,No
13658,3,R,White,3,0,0,0,3,NO,No
13659,37,A,White,1,0,0,1,0,NO,No
13660,1,A,White,1,0,0,0,1,NO,No
13661,38,HW,White,3,1,0,1,2,NO,No
13662,27,SP,White,3,2,0,1,2,NO,No
13663,56,A,White,1,0,0,1,0,NO,No
13664,2,AL_O,White,1,0,0,1,0,NO,No
13665,47,SP,Multirace,2,1,0,2,0,NO,No
13666,66,SP,White,2,1,0,1,1,POV,No
13667,65,A,Black,1,0,0,0,1,NO,No
13668,18,HW,White,5,3,0,2,3,POV,No
13669,56,R,Black,6,0,0,2,4,NO,No
13670,70,A,White,1,0,0,0,1,NO,No
13671,61,HW_O,White,2,0,2,1,1,NO,No
13672,65,HW,White,4,2,0,2,2,NO,No
