"Household_ID","Region","Income","Race","PubTrans"
9744,39,"POV","Hispanic","No"
9745,67,"NO","White","No"
9746,1,"NO","White","No"
9747,8,"POV","White","No"
9748,27,"NO","White","No"
9749,19,"NO","White","No"
9750,30,"NO","Black","No"
9751,67,"NO","Hispanic","No"
9752,1,"NO","Asian","No"
9753,25,"NO","White","No"
9754,60,"POV","White","No"
9755,63,"NO","Black","No"
9756,58,"NO","White","No"
9757,24,"NO","Hispanic","No"
9758,48,"NO","White","No"
9759,70,"NO","White","No"
9760,30,"NO","Black","No"
9761,1,"NO","White","No"
9762,66,"NO","White","No"
9763,4,"NO","White","No"
9764,43,"NO","White","No"
9765,1,"POV","White","No"
9766,22,"NO","White","No"
9767,16,"POV","Asian","Yes"
9768,67,"NO","White","No"
9769,4,"NO","Asian","Yes"
9770,1,"NO","White","No"
9771,68,"NO","White","No"
9772,32,"NO","White","No"
9773,3,"NO","White","No"
9774,65,"NO","White","No"
9775,47,"NO","White","No"
9776,25,"NO","White","No"
9777,7,"NO","White","No"
9778,55,"NO","White","No"
9779,23,"NO","White","No"
9780,30,"NO","Hispanic","No"
9781,1,"NO","White","Yes"
9782,1,"NO","White","No"
9783,2,"NO","White","No"
9784,21,"NO","White","No"
9785,51,"NO","Other","No"
9786,1,"NO","White","No"
9787,61,"NO","White","No"
9788,7,"NO","White","No"
9789,3,"NO","White","No"
9790,15,"POV","Multirace","No"
9791,53,"NO","White","No"
9792,48,"NO","White","No"
9793,38,"NO","White","No"
9794,33,"NO","White","No"
9795,18,"NO","Asian","No"
9796,70,"POV","Asian","Yes"
9797,1,"NO","White","No"
9798,2,"NO","Asian","No"
9799,1,"NO","White","No"
9800,63,"NO","White","No"
9801,30,"NO","White","No"
9802,38,"NO","White","No"
9803,37,"NO","Multirace","No"
9804,70,"NO","White","No"
9805,14,"POV","White","No"
9806,3,"NO","White","No"
9807,17,"POV","Asian","No"
9808,41,"POV","Hispanic","No"
9809,31,"NO","White","No"
9810,1,"NO","White","No"
9811,4,"NO","Asian","No"
9812,58,"NO","White","No"
9813,59,"NO","White","No"
9814,66,"NO","White","No"
9815,28,"NO","Black","No"
9816,51,"POV","White","No"
9817,25,"NO","White","No"
9818,44,"NO","White","No"
9819,70,"NO","White","No"
9820,43,"NO","White","No"
9821,44,"NO","Multirace","No"
9822,19,"POV","White","No"
9823,24,"NO","White","No"
9824,3,"NO","White","No"
9825,42,"NO","White","No"
9826,40,"POV","White","No"
9827,70,"POV","White","No"
9828,2,"NO","White","No"
9829,66,"NO","White","No"
9830,47,"NO","White","No"
9831,57,"POV","White","No"
9832,16,"NO","White","No"
9833,16,"POV","White","No"
9834,66,"NO","White","No"
9835,63,"NO","White","No"
9836,3,"NO","White","No"
9837,24,"NO","White","No"
9838,13,"NO","White","Yes"
9839,66,"NO","White","No"
9840,39,"NO","White","No"
9841,66,"NO","White","No"
9842,32,"NO","White","No"
9843,18,"POV","Asian","No"
9844,41,"NO","White","No"
9845,42,"NO","White","Yes"
9846,43,"NO","White","No"
9847,7,"NO","White","No"
9848,61,"NO","White","No"
9849,28,"NO","White","No"
9850,4,"POV","White","No"
9851,65,"NO","White","No"
9852,65,"NO","White","No"
9853,70,"NO","White","No"
9854,56,"NO","White","No"
9855,65,"NO","Hispanic","No"
9856,43,"NO","White","No"
9857,59,"NO","White","No"
9858,14,"POV","Asian","No"
9859,24,"POV","White","Yes"
9860,60,"NO","White","No"
9861,26,"NO","White","No"
9862,70,"POV","White","No"
9863,60,"POV","White","No"
9864,61,"NO","White","No"
9865,1,"NO","White","No"
9866,16,"POV","White","No"
9867,33,"NO","Black","No"
9868,11,"NO","White","Yes"
9869,13,"POV","White","No"
9870,69,"NO","Asian","Yes"
9871,47,"NO","White","No"
9872,29,"NO","White","No"
9873,60,"NO","White","Yes"
9874,59,"NO","White","No"
9875,1,"NO","White","No"
9876,52,"NO","White","No"
9877,38,"NO","White","No"
9878,56,"NO","White","No"
9879,70,"NO","White","No"
9880,67,"NO","Hispanic","No"
9881,2,"NO","White","No"
9882,39,"NO","White","No"
9883,66,"NO","Asian","No"
9884,11,"NO","White","No"
9885,14,"NO","White","No"
9886,25,"NO","Hispanic","No"
9887,67,"NO","White","No"
9888,52,"NO","White","No"
9889,56,"NO","White","No"
9890,62,"NO","White","No"
9891,1,"NO","White","No"
9892,22,"NO","Black","No"
9893,18,"POV","White","No"
9894,69,"NO","White","No"
9895,3,"NO","White","No"
9896,70,"NO","White","No"
9897,1,"NO","White","No"
9898,15,"POV","White","No"
9899,7,"NO","White","No"
9900,15,"POV","White","No"
9901,28,"NO","Hispanic","Yes"
9902,60,"POV","Black","No"
9903,2,"NO","White","No"
9904,36,"POV","White","No"
9905,59,"NO","White","No"
9906,63,"NO","Asian","No"
9907,65,"NO","White","No"
9908,33,"NO","White","Yes"
9909,3,"POV","White","No"
9910,26,"NO","White","No"
9911,46,"NO","White","No"
9912,63,"POV","White","No"
9913,64,"NO","White","No"
9914,38,"NO","Asian","No"
9915,67,"NO","White","No"
9916,70,"POV","White","No"
9917,4,"NO","White","No"
9918,70,"NO","White","No"
9919,47,"NO","Hispanic","No"
9920,17,"POV","Asian","No"
9921,26,"POV","Hispanic","No"
9922,30,"NO","White","No"
9923,52,"NO","White","No"
9924,65,"POV","White","No"
9925,62,"NO","Hispanic","No"
9926,67,"NO","White","No"
9927,34,"NO","White","No"
9928,70,"NO","Asian","Yes"
9929,64,"NO","Hispanic","No"
9930,16,"POV","White","No"
9931,18,"POV","Asian","No"
9932,53,"NO","White","No"
9933,66,"NO","White","No"
9934,1,"POV","White","No"
9935,12,"NO","White","No"
9936,62,"NO","Hispanic","No"
9937,23,"POV","White","No"
9938,3,"NO","White","No"
9939,70,"NO","White","No"
9940,13,"NO","White","No"
9941,66,"NO","Asian","No"
9942,13,"NO","White","Yes"
9943,48,"NO","Hispanic","No"
9944,14,"POV","White","No"
9945,14,"POV","White","No"
9946,61,"NO","Multirace","No"
9947,62,"NO","Hispanic","No"
9948,70,"NO","White","No"
9949,17,"POV","White","No"
9950,69,"POV","Asian","No"
9951,46,"NO","White","No"
9952,25,"NO","White","No"
9953,69,"NO","Asian","No"
9954,2,"POV","White","No"
9955,65,"NO","Black","No"
9956,66,"NO","White","No"
9957,61,"NO","White","No"
9958,70,"POV","White","No"
9959,11,"NO","White","No"
9960,70,"NO","White","No"
9961,17,"POV","White","No"
9962,14,"NO","White","No"
9963,16,"NO","White","No"
9964,56,"NO","White","No"
9965,53,"NO","White","No"
9966,14,"POV","Asian","No"
9967,17,"NO","White","No"
9968,2,"NO","Hispanic","No"
9969,30,"POV","Black","No"
9970,66,"NO","White","No"
9971,10,"NO","White","No"
9972,55,"NO","White","No"
9973,33,"NO","White","No"
9974,2,"NO","Hispanic","No"
9975,16,"POV","Asian","No"
9976,54,"NO","White","No"
9977,32,"NO","White","Yes"
9978,15,"POV","Asian","No"
9979,24,"NO","Black","No"
9980,60,"NO","White","No"
9981,66,"NO","White","No"
9982,59,"NO","White","No"
9983,60,"NO","Hispanic","Yes"
9984,57,"NO","Hispanic","No"
9985,66,"NO","White","No"
9986,65,"NO","White","No"
9987,29,"POV","White","No"
9988,40,"NO","White","No"
9989,69,"NO","White","No"
9990,54,"NO","White","No"
9991,65,"NO","White","No"
9992,17,"POV","Asian","No"
9993,15,"POV","White","No"
9994,18,"POV","White","No"
9995,61,"NO","White","No"
9996,41,"NO","White","No"
9997,25,"NO","White","No"
9998,22,"NO","White","No"
9999,69,"NO","White","No"
10000,1,"NO","White","Yes"
10001,56,"NO","Hispanic","No"
10002,64,"NO","White","No"
10003,26,"NO","Hispanic","No"
10004,66,"NO","White","No"
10005,13,"POV","Asian","No"
10006,70,"NO","White","No"
10007,4,"NO","White","No"
10008,59,"NO","White","No"
10009,70,"NO","Hispanic","No"
10010,58,"NO","White","No"
10011,1,"NO","White","No"
10012,1,"NO","White","No"
10013,63,"NO","White","No"
10014,29,"NO","White","No"
10015,60,"NO","Hispanic","No"
10016,53,"NO","White","No"
10017,25,"NO","White","No"
10018,61,"NO","White","No"
10019,10,"NO","Black","No"
10020,22,"POV","White","No"
10021,14,"NO","White","Yes"
10022,68,"NO","White","No"
10023,57,"POV","Black","No"
10024,2,"NO","White","No"
10025,66,"NO","White","No"
10026,58,"NO","Hispanic","No"
10027,57,"POV","Black","No"
10028,42,"NO","White","No"
10029,41,"NO","White","No"
10030,7,"NO","White","No"
10031,28,"NO","Black","Yes"
10032,59,"NO","White","No"
10033,69,"POV","White","No"
10034,2,"NO","White","No"
10035,61,"NO","White","No"
10036,48,"NO","White","No"
10037,13,"NO","White","Yes"
10038,66,"NO","White","No"
10039,1,"POV","White","No"
10040,53,"NO","White","No"
10041,20,"POV","White","No"
10042,52,"NO","White","Yes"
10043,3,"NO","Asian","No"
10044,69,"POV","Asian","No"
10045,2,"NO","White","Yes"
10046,25,"NO","Hispanic","No"
10047,24,"NO","White","No"
10048,3,"NO","White","No"
10049,59,"NO","White","No"
10050,30,"POV","Black","No"
10051,53,"NO","White","No"
10052,34,"POV","White","No"
10053,20,"NO","Black","No"
10054,12,"POV","Asian","No"
10055,69,"NO","White","No"
10056,46,"NO","White","No"
10057,40,"NO","White","No"
10058,67,"NO","White","No"
10059,20,"NO","Black","No"
10060,14,"POV","White","No"
10061,19,"NO","Hispanic","No"
10062,1,"NO","White","No"
10063,2,"NO","White","Yes"
10064,38,"POV","Asian","No"
10065,53,"POV","White","No"
10066,39,"POV","White","No"
10067,55,"NO","Hispanic","No"
10068,26,"NO","White","No"
10069,53,"NO","White","No"
10070,14,"NO","Asian","No"
10071,60,"NO","White","No"
10072,66,"NO","Hispanic","No"
10073,40,"NO","White","No"
10074,16,"POV","White","No"
10075,24,"NO","White","No"
10076,34,"POV","Black","No"
10077,22,"NO","Hispanic","No"
10078,34,"NO","White","No"
10079,35,"NO","White","No"
10080,41,"NO","Hispanic","No"
10081,20,"NO","Hispanic","No"
10082,29,"NO","White","No"
10083,58,"NO","White","No"
10084,40,"NO","White","No"
10085,64,"NO","White","No"
10086,52,"NO","Black","No"
10087,12,"NO","White","No"
10088,8,"POV","White","No"
10089,30,"NO","White","No"
10090,25,"NO","White","No"
10091,70,"NO","Asian","Yes"
10092,1,"NO","White","No"
10093,48,"NO","White","No"
10094,36,"NO","White","No"
10095,3,"NO","White","No"
10096,70,"NO","White","Yes"
10097,25,"NO","White","No"
10098,66,"NO","White","No"
10099,47,"NO","White","No"
10100,18,"POV","Asian","No"
10101,61,"NO","White","No"
10102,55,"NO","White","No"
10103,70,"NO","White","Yes"
10104,26,"NO","White","No"
10105,6,"NO","Multirace","No"
10106,29,"NO","White","No"
10107,16,"NO","White","No"
10108,49,"NO","Black","Yes"
10109,70,"NO","Asian","No"
10110,18,"NO","White","Yes"
10111,19,"POV","White","No"
10112,61,"NO","White","No"
10113,30,"NO","White","No"
10114,7,"NO","White","No"
10115,66,"NO","White","No"
10116,51,"POV","White","No"
10117,4,"NO","White","No"
10118,54,"NO","White","No"
10119,9,"NO","White","No"
10120,37,"NO","White","No"
10121,67,"POV","White","No"
10122,70,"NO","Black","No"
10123,66,"NO","White","No"
10124,61,"NO","White","No"
10125,3,"NO","Asian","No"
10126,62,"POV","Hispanic","No"
10127,14,"POV","White","No"
10128,28,"NO","Asian","No"
10129,21,"NO","White","Yes"
10130,30,"NO","Hispanic","No"
10131,26,"NO","White","No"
10132,37,"POV","White","No"
10133,54,"NO","White","No"
10134,69,"POV","Asian","No"
10135,10,"NO","White","No"
10136,58,"NO","White","No"
10137,53,"NO","White","No"
10138,38,"NO","White","No"
10139,1,"NO","White","No"
10140,32,"NO","White","No"
10141,46,"NO","White","No"
10142,59,"POV","White","No"
10143,70,"NO","White","No"
10144,22,"NO","White","No"
10145,58,"NO","Hispanic","No"
10146,11,"NO","Asian","No"
10147,60,"POV","Black","Yes"
10148,10,"NO","Multirace","No"
10149,10,"NO","White","No"
10150,3,"NO","Other","No"
10151,8,"POV","Asian","No"
10152,41,"NO","White","No"
10153,66,"NO","White","No"
10154,3,"NO","White","No"
10155,48,"NO","White","No"
10156,21,"NO","White","No"
10157,6,"NO","Hispanic","No"
10158,59,"NO","Black","No"
10159,27,"NO","Black","Yes"
10160,18,"POV","White","No"
10161,17,"POV","Black","No"
10162,13,"POV","White","No"
10163,14,"POV","White","No"
10164,65,"NO","White","No"
10165,58,"NO","White","No"
10166,49,"NO","White","No"
10167,21,"NO","White","No"
10168,4,"POV","Black","Yes"
10169,14,"NO","Asian","No"
10170,4,"NO","White","No"
10171,41,"NO","Hispanic","No"
10172,70,"NO","White","No"
10173,67,"NO","White","No"
10174,66,"NO","White","No"
10175,23,"NO","White","No"
10176,4,"NO","White","Yes"
10177,40,"NO","White","No"
10178,68,"NO","White","No"
10179,56,"NO","White","No"
10180,26,"NO","White","No"
10181,63,"NO","White","No"
10182,10,"POV","Asian","No"
10183,70,"NO","White","No"
10184,16,"POV","Asian","No"
10185,59,"NO","White","No"
10186,66,"NO","White","No"
10187,4,"NO","White","No"
10188,59,"NO","White","No"
10189,46,"NO","White","No"
10190,22,"NO","White","No"
10191,27,"NO","White","Yes"
10192,65,"POV","White","No"
10193,44,"NO","White","Yes"
10194,25,"NO","White","No"
10195,19,"POV","White","No"
10196,67,"NO","Hispanic","No"
10197,60,"NO","White","No"
10198,65,"NO","White","No"
10199,69,"POV","Asian","No"
10200,24,"NO","White","No"
10201,2,"POV","White","No"
10202,25,"NO","White","No"
10203,39,"NO","Hispanic","No"
10204,28,"NO","White","No"
10205,58,"NO","White","No"
10206,9,"NO","Asian","Yes"
10207,56,"NO","White","No"
10208,4,"NO","Asian","No"
10209,13,"POV","Asian","No"
10210,47,"NO","Hispanic","No"
10211,39,"POV","Asian","No"
10212,67,"NO","White","No"
10213,2,"NO","White","No"
10214,6,"POV","White","No"
10215,1,"NO","White","No"
10216,27,"NO","Black","Yes"
10217,16,"NO","Asian","No"
10218,2,"NO","White","No"
10219,62,"NO","White","No"
10220,25,"NO","White","No"
10221,29,"POV","Black","No"
10222,20,"NO","White","No"
10223,18,"POV","White","No"
10224,70,"NO","White","No"
10225,14,"POV","White","No"
10226,27,"NO","White","No"
10227,47,"NO","White","No"
10228,16,"POV","Asian","No"
10229,67,"NO","White","No"
10230,24,"NO","White","No"
10231,52,"POV","Multirace","No"
10232,1,"NO","White","No"
10233,14,"POV","White","No"
10234,62,"NO","White","No"
10235,40,"NO","White","No"
10236,7,"NO","White","No"
10237,9,"POV","White","No"
10238,55,"NO","White","No"
10239,70,"NO","Asian","No"
10240,66,"NO","White","No"
10241,61,"NO","White","No"
10242,55,"NO","White","No"
10243,53,"NO","White","No"
10244,29,"NO","White","No"
10245,63,"NO","Black","No"
10246,22,"NO","White","No"
10247,65,"NO","White","No"
10248,26,"NO","White","No"
10249,48,"NO","White","No"
10250,70,"POV","White","Yes"
10251,58,"NO","White","No"
10252,9,"NO","Black","No"
10253,8,"NO","White","No"
10254,62,"POV","Black","No"
10255,10,"NO","Asian","No"
10256,56,"NO","Black","No"
10257,4,"NO","White","No"
10258,51,"NO","White","No"
10259,3,"NO","White","No"
10260,63,"NO","White","No"
10261,54,"NO","White","No"
10262,2,"NO","White","No"
10263,66,"NO","White","No"
10264,1,"NO","Hispanic","No"
10265,67,"NO","White","No"
10266,44,"NO","Multirace","No"
10267,30,"POV","White","No"
10268,41,"NO","Hispanic","No"
10269,3,"NO","White","No"
10270,17,"POV","White","No"
10271,1,"NO","White","No"
10272,3,"POV","White","No"
10273,68,"NO","White","No"
10274,34,"NO","White","No"
10275,59,"NO","Black","No"
10276,3,"POV","Asian","No"
10277,16,"POV","Asian","No"
10278,35,"NO","White","No"
10279,3,"NO","White","No"
10280,38,"NO","White","No"
10281,50,"NO","Hispanic","No"
10282,30,"POV","Hispanic","No"
10283,18,"POV","White","No"
10284,60,"NO","White","No"
10285,39,"NO","White","No"
10286,26,"NO","Hispanic","No"
10287,1,"NO","White","No"
10288,64,"NO","White","No"
10289,70,"NO","White","No"
10290,70,"NO","Asian","No"
10291,46,"NO","White","No"
10292,33,"POV","White","Yes"
10293,32,"NO","White","No"
10294,8,"NO","White","No"
10295,18,"NO","Asian","No"
10296,26,"NO","White","No"
10297,33,"NO","White","No"
10298,52,"NO","Black","No"
10299,25,"NO","White","No"
10300,60,"NO","White","No"
10301,1,"NO","White","No"
10302,9,"NO","Multirace","Yes"
10303,27,"POV","White","No"
10304,41,"NO","White","No"
10305,11,"NO","White","No"
10306,11,"NO","Black","No"
10307,40,"NO","White","No"
10308,12,"NO","White","No"
10309,69,"POV","White","No"
10310,35,"NO","Hispanic","No"
10311,70,"NO","White","No"
10312,12,"NO","White","No"
10313,59,"NO","Multirace","No"
10314,2,"NO","White","No"
10315,68,"NO","White","Yes"
10316,3,"NO","White","No"
10317,47,"NO","Multirace","No"
10318,27,"NO","Black","No"
10319,21,"NO","White","No"
10320,3,"NO","White","No"
10321,32,"NO","Hispanic","No"
10322,2,"NO","White","No"
10323,56,"NO","Hispanic","No"
10324,29,"NO","White","No"
10325,40,"NO","White","No"
10326,17,"POV","White","No"
10327,49,"NO","White","No"
10328,18,"POV","Asian","No"
10329,17,"POV","White","No"
10330,67,"NO","White","No"
10331,58,"NO","Hispanic","No"
10332,1,"NO","White","No"
10333,59,"NO","White","No"
10334,28,"NO","White","No"
10335,44,"NO","White","No"
10336,37,"POV","White","No"
10337,56,"NO","White","No"
10338,68,"POV","White","No"
10339,70,"NO","Hispanic","No"
10340,33,"POV","White","No"
10341,4,"NO","White","No"
10342,11,"NO","Black","No"
10343,49,"NO","White","No"
10344,35,"NO","White","No"
10345,3,"NO","White","No"
10346,8,"NO","Asian","No"
10347,39,"NO","White","No"
10348,3,"NO","White","No"
10349,40,"NO","White","Yes"
10350,54,"NO","White","No"
10351,53,"NO","White","No"
10352,43,"NO","White","No"
10353,23,"NO","Hispanic","No"
10354,13,"POV","White","No"
10355,1,"NO","White","No"
10356,15,"NO","White","No"
10357,3,"NO","White","No"
10358,65,"NO","White","No"
10359,56,"NO","White","No"
10360,16,"POV","White","No"
10361,49,"NO","White","No"
10362,47,"NO","White","No"
10363,59,"NO","White","No"
10364,64,"NO","White","No"
10365,59,"NO","White","No"
10366,66,"NO","Asian","No"
10367,7,"NO","White","No"
10368,18,"NO","White","No"
10369,53,"NO","White","No"
10370,8,"NO","White","No"
10371,23,"NO","White","No"
10372,63,"POV","White","No"
10373,14,"POV","White","No"
10374,22,"NO","White","No"
10375,44,"NO","White","No"
10376,56,"NO","Multirace","No"
10377,49,"NO","White","No"
10378,66,"NO","White","No"
10379,10,"NO","White","No"
10380,59,"NO","Hispanic","No"
10381,57,"NO","White","No"
10382,4,"NO","White","No"
10383,46,"NO","White","No"
10384,1,"POV","White","No"
10385,1,"NO","White","No"
10386,67,"NO","White","No"
10387,2,"NO","White","No"
10388,37,"POV","Black","No"
10389,10,"NO","White","Yes"
10390,32,"NO","Black","No"
10391,18,"POV","Asian","No"
10392,67,"NO","White","No"
10393,1,"NO","White","Yes"
10394,54,"NO","White","No"
10395,47,"NO","White","No"
10396,22,"NO","White","No"
10397,67,"NO","White","No"
10398,16,"NO","White","No"
10399,40,"NO","White","No"
10400,59,"POV","White","No"
10401,56,"POV","Hispanic","No"
10402,18,"NO","White","No"
10403,70,"NO","Hispanic","No"
10404,1,"NO","Hispanic","No"
10405,58,"NO","Hispanic","No"
10406,4,"NO","White","No"
10407,37,"NO","Hispanic","No"
10408,49,"NO","White","No"
10409,8,"NO","White","No"
10410,48,"NO","White","No"
10411,25,"NO","Hispanic","No"
10412,30,"NO","Black","No"
10413,69,"POV","White","No"
10414,4,"NO","White","No"
10415,69,"POV","White","No"
10416,17,"POV","White","No"
10417,47,"NO","White","No"
10418,34,"NO","White","No"
10419,52,"POV","White","No"
10420,19,"NO","Black","No"
10421,30,"POV","White","Yes"
10422,43,"NO","White","No"
